0.24654,0.969133
0.889427,0.457076
-0.37671,-0.926331
0.793608,0.608429
0.450279,-0.892888
0.102636,-0.994719
-0.955294,-0.295658
0.133586,-0.991037
-0.576394,0.817172
0.752803,0.658246
-0.308942,-0.951081
-0.643075,-0.765803
-0.998995,-0.044823
-0.920678,0.390322
0.503566,0.863957
0.95333,-0.30193
0.96264,-0.270786
0.524306,-0.85153
0.953269,-0.302124
-0.766861,0.641813
-0.73693,0.675969
0.942715,-0.333599
0.969581,-0.244771
-0.632035,0.77494
-0.997567,-0.0697207
0.61343,0.789749
-0.874833,0.484424
-0.781649,0.623719
0.862903,0.505369
-0.50509,-0.863067
0.0333915,0.999442
0.0137582,-0.999905
-0.962352,-0.271806
0.990216,0.139542
0.990091,0.140428
-0.46,-0.887919
0.550256,0.834996
-0.590107,-0.807325
0.999921,0.0125422
0.990381,-0.138367
-0.150017,-0.988683
0.118411,-0.992965
-0.976087,-0.217381
-0.954909,0.296898
-0.0125246,0.999922
-0.466885,-0.884318
0.140684,-0.990055
-0.0456375,-0.998958
0.82169,-0.569934
-0.829343,0.55874
-0.130074,-0.991504
-0.142212,-0.989836
0.97758,0.210565
-0.598489,-0.801131
0.665007,-0.746837
-0.974096,0.226136
-0.835377,0.549678
-0.60871,0.793392
0.907021,0.421086
-0.980173,-0.198143
0.463638,0.886025
-0.94325,0.332084
-0.983766,-0.179458
-0.515834,-0.856689
-0.403622,-0.914926
0.999982,-0.0059531
0.988826,-0.149071
0.808324,0.588737
-0.770712,0.637183
0.909252,-0.416247
-0.852792,-0.522251
-0.784504,-0.620124
0.565517,-0.824737
-0.462162,-0.886796
0.888635,-0.458616
0.970227,-0.242198
-0.860941,-0.508705
0.995858,-0.0909261
0.37104,0.928617
0.995306,0.0967775
-0.442755,-0.896643
-0.0930958,0.995657
0.27842,-0.96046
0.587533,0.8092
-0.643501,-0.765445
0.446832,-0.894618
-0.610731,0.791838
-0.974173,0.225804
-0.709825,-0.704378
0.506189,0.862423
-0.00376133,0.999993
0.999315,0.0370023
0.999992,-0.00406962
0.448119,0.893974
-0.675955,0.736943
-0.999662,0.025987
-0.951669,-0.307126
0.715354,-0.698762
0.521787,-0.853076
-0.805615,0.59244
0.803964,0.594678
-0.0804816,-0.996756
0.924626,-0.380876
-0.999153,-0.0411536
-0.100136,-0.994974
0.428736,0.90343
0.908251,-0.418426
-0.978263,-0.20737
-0.434941,-0.900459
0.990426,0.138047
0.448938,-0.893563
-0.828673,-0.559733
0.389715,-0.920936
0.756288,0.654238
-0.542898,0.839799
-0.928287,-0.371865
0.669782,0.742558
0.993529,-0.113576
-0.958167,0.28621
0.845287,0.534313
0.952377,-0.304924
-0.0511307,0.998692
-0.695678,-0.718354
-0.984906,-0.17309
-0.80844,-0.588578
0.351883,0.936044
-0.606783,0.794868
0.968762,-0.247992
0.958296,-0.285777
0.147125,-0.989118
-0.360625,0.932711
0.350183,0.936681
-0.883139,-0.469111
-0.238131,0.971233
-0.972648,0.232282
0.68662,-0.727016
-0.447306,-0.894381
0.96813,-0.250449
-0.998872,0.0474893
-0.455242,0.890368
0.932632,0.360828
0.568047,0.822996
0.752289,0.658833
-0.417112,0.908855
-0.571581,0.820545
-0.812164,0.583429
-0.972005,-0.234962
-0.208886,0.97794
-0.390664,-0.920533
-0.935624,0.352998
-0.639607,0.768702
-0.771532,0.63619
-0.825452,0.564472
-0.948483,-0.316827
-0.114946,-0.993372
0.510646,-0.859791
-0.973893,0.227009
0.548654,0.83605
0.624735,0.780837
-0.277699,0.960668
-0.364242,0.931304
-0.998715,0.0506817
-0.130266,-0.991479
0.523555,-0.851992
0.722338,0.69154
0.999336,-0.0364345
-0.537586,-0.843209
0.712211,0.701965
0.934409,0.356201
-0.69892,-0.7152
0.0242276,-0.999706
-0.886027,-0.463634
-0.996983,0.0776231
0.0423472,-0.999103
0.595503,-0.803353
0.556795,-0.83065
0.220768,0.975326
-0.883665,-0.468121
0.981222,-0.192882
0.962224,0.27226
-0.730068,-0.683374
0.940077,-0.340964
0.141639,0.989918
-0.0726176,0.99736
-0.943012,0.332758
0.0599425,-0.998202
0.999566,-0.0294579
-0.706579,-0.707634
-0.543588,0.839352
0.218347,-0.975871
-0.898075,-0.439843
-0.999709,-0.0241026
-0.374439,-0.927251
-0.97277,0.231771
-0.554155,-0.832414
-0.362557,-0.931962
-0.99191,0.126942
0.639552,-0.768748
-0.594237,0.80429
-0.1717,-0.985149
-0.657635,0.753337
-0.314114,-0.949385
0.868779,-0.4952
0.998289,-0.0584672
-0.844565,0.535453
-0.350199,-0.936675
0.217318,-0.976101
-0.94831,0.317344
-0.972056,0.234749
0.977209,-0.212278
0.848288,-0.529535
0.927679,0.37338
0.473361,0.880868
0.0273291,0.999627
-0.965326,0.261047
-0.32064,-0.947201
0.742373,0.669987
0.856881,0.515514
-0.790617,-0.612311
-0.116013,-0.993248
0.617204,-0.786803
-0.834039,-0.551705
0.999898,-0.0142758
0.916795,-0.399358
0.318331,0.947979
0.967021,0.254697
0.152678,0.988276
-0.99648,-0.0838333
-0.116319,0.993212
-0.752563,0.65852
0.999938,0.0111269
0.77393,0.633271
0.915493,-0.402335
-0.556605,-0.830777
-0.326892,-0.945062
0.388137,-0.921602
0.670688,-0.741739
-0.84803,0.529948
0.164581,0.986364
0.824038,-0.566535
-0.444566,0.895746
-0.920073,0.391747
0.682626,-0.730768
0.802912,-0.596097
0.487094,0.87335
0.856665,-0.515873
0.590224,-0.80724
-0.60819,-0.793792
0.890047,-0.45587
0.91987,0.392223
-0.76547,0.643471
-0.0852714,0.996358
0.899343,0.437243
-0.272033,-0.962288
0.77674,-0.629821
-0.999984,-0.00562292
-0.275802,-0.961215
-0.860871,-0.508823
-0.957982,-0.28683
0.993444,0.114317
0.909553,0.415589
0.458989,-0.888442
0.434377,0.900731
-0.743856,-0.66834
-0.201353,0.979519
0.622636,-0.782511
0.949235,-0.314567
0.597632,-0.801771
0.584806,-0.811173
-0.933494,0.358594
0.604904,0.796298
0.605765,-0.795643
-0.0308031,0.999525
-0.930388,0.366576
-0.0676001,-0.997712
0.485036,0.874494
-0.921298,-0.388858
-0.710445,-0.703753
-0.135477,-0.99078
-0.984881,0.173234
-0.563453,0.826148
0.0573016,-0.998357
0.345594,0.938384
0.92973,0.368241
-0.634165,-0.773198
-0.99011,-0.140296
-0.987363,0.158474
0.976226,0.216754
-0.296856,-0.954922
0.986435,0.164152
0.277896,-0.960611
0.21317,-0.977015
0.883227,0.468946
-0.0793418,-0.996847
0.991105,-0.133085
-0.756157,-0.65439
0.452409,0.89181
-0.979196,0.202916
-0.984532,-0.175208
-0.472349,-0.881412
0.991142,0.132803
-0.246333,0.969185
-0.127329,0.991861
0.025294,-0.99968
-0.958772,-0.284176
0.254994,0.966943
-0.825013,0.565114
-0.124112,0.992268
0.964122,0.265459
0.746125,-0.665806
0.44752,-0.894274
0.999999,-0.00157291
0.947464,-0.319863
0.619461,0.785027
-0.971084,-0.238736
0.831874,0.554964
-0.973773,-0.227521
-0.957501,-0.288431
-0.146945,0.989145
-0.705378,0.708831
-0.988881,-0.148711
-0.990311,-0.138864
-0.920832,-0.389961
0.889781,0.456387
-0.80141,0.598115
-0.846729,-0.532024
-0.622444,-0.782664
0.898708,-0.438547
0.998435,-0.0559322
-0.852575,0.522606
0.72397,0.689832
-0.994355,-0.106103
-0.290948,0.956739
0.613125,-0.789986
0.532197,-0.84662
-0.523538,0.852002
-0.0183991,-0.999831
-0.499775,-0.866155
0.206925,-0.978357
0.632757,0.77435
0.42722,0.904148
-0.999785,-0.0207312
-0.969489,-0.245133
-0.367257,-0.930119
0.975864,0.218381
-0.219338,-0.975649
-0.430315,0.902679
0.951283,-0.30832
-0.142396,0.98981
-0.862642,-0.505815
-0.943062,0.332617
0.871799,-0.489863
0.258882,0.965909
0.796033,0.605253
-0.603993,0.796989
-0.377752,-0.925907
-0.473859,0.880601
0.912495,-0.409088
0.991163,-0.132652
-0.894571,-0.446926
-0.348908,0.937157
0.440401,-0.897801
0.868632,-0.495458
0.334694,-0.942327
-0.901932,-0.431878
0.210351,0.977626
0.861544,-0.507683
0.332285,0.943179
0.987164,0.159709
0.921529,-0.38831
-0.826065,0.563575
0.00812624,0.999967
0.999819,0.0190362
0.975473,0.22012
0.583821,-0.811882
0.937465,0.348081
-0.904079,0.427364
-0.988711,-0.149838
0.707968,0.706245
-0.204351,0.978898
-0.692015,-0.721883
-0.941682,-0.336503
-0.967055,0.254567
-0.756388,0.654123
0.965198,-0.26152
-0.569114,0.822258
0.154545,0.987986
-0.272033,-0.962288
-0.582326,-0.812955
-0.546429,-0.837506
-0.424434,-0.905459
-0.143595,-0.989636
0.97915,0.203139
-0.0710613,-0.997472
-0.937445,-0.348135
0.881166,-0.472806
0.871891,0.489699
0.713819,0.70033
-0.985403,-0.170238
-0.490834,0.871253
-0.97004,0.242947
-0.486841,0.87349
-0.733539,0.679648
0.805094,-0.593148
-0.763758,0.645503
-0.765475,0.643466
-0.102141,-0.99477
0.957725,-0.287687
0.562995,-0.826461
-0.421344,0.906901
-0.990222,0.139503
-0.829642,0.558296
-0.916948,0.399007
-0.890049,-0.455865
0.996226,-0.0867955
0.835439,-0.549583
-0.47009,-0.882618
0.0463687,-0.998924
0.181382,0.983413
0.962035,0.272927
0.586604,-0.809874
-0.716462,-0.697626
0.509486,-0.860479
0.99716,0.0753058
-0.979819,0.199889
-0.893872,0.448321
-0.997751,-0.067022
-0.815427,-0.57886
-0.981298,0.192494
-0.760602,-0.649218
-0.120458,0.992718
0.990827,-0.135134
-0.991829,0.127578
-0.70162,0.712551
0.308569,0.951202
0.983792,-0.179312
0.999704,-0.0243376
0.111923,-0.993717
0.921245,-0.388983
0.445666,0.8952
0.501434,0.865196
0.864551,-0.502546
-0.464352,-0.885651
-0.977653,0.210224
0.961904,-0.273388
0.955614,-0.294622
-0.98741,-0.15818
-0.996195,-0.0871563
-0.969553,0.244882
-0.349,-0.937123
0.97115,0.238468
-0.690245,0.723576
-0.988129,-0.153625
-0.999304,0.0373028
1,0.000539334
-0.79861,0.601849
0.816926,0.576743
-0.729849,-0.683608
-0.903055,-0.429525
0.998288,-0.0584896
0.857391,0.514665
-0.888346,-0.459175
0.989482,-0.144655
-0.2801,-0.959971
0.76506,0.643958
0.274458,0.961599
-0.151692,0.988428
-0.514064,0.857752
-0.568489,0.822691
-0.648814,-0.760947
0.745501,0.666504
-0.0260691,-0.99966
-0.98326,0.182209
-0.973638,0.228099
-0.526436,-0.850214
0.998132,-0.0610975
0.981386,-0.192047
0.445486,0.895289
-0.818968,0.573839
-0.952696,-0.303926
0.863368,-0.504574
-0.832338,0.554268
0.189426,-0.981895
0.19823,0.980155
0.331916,0.943309
-0.773395,0.633925
-0.469795,0.882776
-0.00323669,0.999995
0.673813,0.738902
-0.888503,-0.458871
0.603547,0.797328
-0.785551,0.618797
-0.986183,0.165657
0.581513,0.813537
-0.999777,0.0211356
0.966856,-0.255323
0.945381,0.325967
-0.769801,0.638284
-0.999826,0.0186756
0.840854,0.541262
0.595708,0.803201
0.136554,-0.990633
-0.999642,-0.0267475
-0.780361,-0.625329
0.145422,-0.98937
-0.840813,0.541326
-0.0159746,0.999872
0.826863,0.562404
0.88493,0.465725
-0.0441692,0.999024
0.735033,0.678031
0.975827,-0.218544
-0.771907,-0.635736
-0.988738,0.149655
-0.453926,0.891039
-0.996798,-0.079966
-0.26305,-0.964782
-0.571811,0.820385
-0.962511,0.271243
-0.828789,-0.559561
0.676534,-0.736411
0.83735,0.546667
0.479114,0.877753
-0.718525,0.695501
0.790774,-0.612108
0.765278,-0.643699
-0.999469,0.0325962
0.868301,-0.496038
0.375666,-0.926755
0.161943,0.9868
-0.988427,0.151697
0.993278,0.115752
-0.976003,0.217755
-0.0123999,0.999923
-0.533039,0.846091
0.698749,0.715367
0.876015,-0.482283
0.310524,-0.950565
-0.690622,0.723216
0.695103,0.71891
-0.567805,0.823163
0.462471,0.886634
-0.30215,-0.95326
0.536104,0.844152
0.671453,-0.741047
-0.810862,0.585238
-0.554578,0.832132
-0.999213,-0.0396766
-0.707636,-0.706577
0.883546,0.468345
0.422026,-0.906584
-0.725956,-0.687741
0.91131,0.411721
0.977646,0.21026
0.989615,-0.143742
-0.998638,0.0521761
-0.570873,0.821038
-0.999965,0.00839501
0.130891,-0.991397
-0.579266,-0.815139
0.59119,-0.806532
-0.948963,-0.315387
-0.995035,0.0995284
-0.793374,0.608734
-0.941489,-0.337043
0.376625,0.926366
0.226198,-0.974081
-0.565625,0.824663
0.99994,-0.0109683
-0.995245,0.0974016
-0.984965,-0.172755
-0.008551,-0.999963
0.160842,-0.98698
0.879895,0.475169
0.964114,0.265487
-0.895759,-0.444539
0.557904,0.829906
0.609078,-0.793111
0.98674,0.162306
0.590072,0.807351
-0.878642,0.477481
0.234249,0.972177
-0.703309,-0.710884
-0.08033,0.996768
0.837003,-0.547199
0.998597,0.0529456
-0.147386,-0.989079
-0.864559,0.502532
-0.999178,-0.0405487
0.999982,-0.00591591
0.158186,-0.987409
-0.941404,-0.337281
0.264626,0.964351
0.443963,0.896045
-0.962121,-0.272624
0.0965002,-0.995333
0.809874,-0.586603
-0.680161,0.733063
0.760596,-0.649226
0.412249,-0.911071
-0.655272,0.755393
0.7562,0.654341
0.990648,-0.13644
0.736226,-0.676736
-0.683205,-0.730226
-0.95859,-0.284789
-0.968133,-0.250436
-0.580894,-0.813979
0.989923,-0.141604
0.360347,0.932818
-0.0325103,-0.999471
0.997466,-0.0711382
-0.633283,0.77392
-0.919369,-0.393396
0.715021,0.699103
-0.94489,-0.327389
-0.043007,-0.999075
-0.887749,-0.460329
-0.244071,-0.969757
-0.968834,-0.24771
0.321838,-0.946795
0.942596,0.333935
-0.820989,0.570944
0.812498,-0.582964
-0.844604,0.535391
0.945496,0.325634
0.815789,0.57835
0.472417,0.881375
0.721494,-0.692421
0.898628,-0.438712
-0.346279,0.938131
0.774095,-0.633069
0.774319,0.632796
-0.828203,-0.560428
0.659422,0.751773
-0.887182,0.461419
-0.977701,-0.210003
-0.932593,-0.360929
-0.932565,0.361003
-0.900041,-0.435806
-0.960965,0.276668
-0.0575586,-0.998342
-0.262209,0.965011
0.324134,0.946011
-0.800165,0.59978
-0.780802,0.624779
0.999395,-0.0347786
0.777735,0.628592
-0.450734,-0.892658
0.966161,0.257938
0.136381,0.990656
-0.999988,0.00498213
0.467576,-0.883953
-0.855655,-0.517547
0.182593,0.983189
-0.210569,0.977579
0.397367,0.91766
0.855419,0.517936
0.424995,0.905196
0.535436,-0.844576
0.369807,-0.929109
-0.725848,0.687855
0.99995,-0.00995841
0.0287534,0.999587
-0.0473537,-0.998878
0.966805,-0.255514
-0.985551,-0.169378
-0.958343,-0.285621
0.188977,-0.981981
-0.066065,0.997815
-0.917799,-0.397046
-0.101686,-0.994816
0.765437,-0.643511
0.890359,-0.455259
-0.869334,0.494225
0.93879,0.344491
0.116408,-0.993201
-0.158223,-0.987403
-0.951252,-0.308413
0.050329,0.998733
-0.0964433,0.995338
-0.927635,-0.373489
-0.772955,-0.63446
0.488577,0.872521
0.907243,-0.420606
-0.973158,-0.230137
0.98589,0.167397
-0.970057,-0.242876
0.994264,-0.10695
0.778687,-0.627413
-0.924549,0.381062
-0.0699259,0.997552
-0.68503,0.728515
-0.5242,0.851595
-0.0531532,0.998586
0.939529,-0.34247
-0.934178,-0.356808
0.973772,0.227527
0.291679,-0.956516
0.968984,-0.247122
-0.999862,0.0166334
0.00538104,0.999986
-0.989182,0.146695
-0.564944,-0.825129
0.971921,-0.235307
0.640565,0.767904
0.842497,-0.538701
0.587816,-0.808995
-0.460184,0.887824
0.972871,0.231348
-0.989123,-0.147088
-0.857237,0.514923
-0.606989,-0.79471
0.84428,0.535903
-0.582943,0.812513
-0.331094,-0.943598
0.557542,0.830149
0.954625,0.297812
-0.6479,-0.761725
-0.971921,0.235308
-0.711221,0.702969
-0.491019,-0.871149
0.974201,-0.225683
0.782716,-0.622379
-0.454691,0.890649
0.212645,0.97713
0.243975,-0.969781
-0.476314,-0.879275
-0.45164,0.892201
0.505671,-0.862727
0.959356,0.282198
0.050945,0.998701
-0.83404,0.551704
-0.95845,0.285261
-0.95526,0.295769
-0.635086,-0.772441
0.994577,0.104
0.246222,0.969213
0.946284,0.323336
0.0654313,0.997857
-0.989819,-0.142332
-0.410489,0.911866
0.947211,0.320611
-0.231577,0.972817
-0.927472,-0.373893
0.854917,-0.518765
-0.526032,-0.850465
-0.571419,-0.820658
0.974621,-0.22386
0.975004,-0.222189
0.990527,-0.137315
0.956223,0.292639
0.643554,0.765401
-0.995316,0.0966717
-0.952515,-0.304492
-0.693344,-0.720607
0.51033,0.859979
-0.56774,-0.823208
-0.0391928,0.999232
-0.428493,-0.903545
-0.340296,0.940318
-0.991749,-0.128194
-0.0561972,0.99842
0.156897,-0.987615
-0.98389,-0.178772
-0.969548,0.2449
0.521748,-0.8531
-0.0996957,-0.995018
0.350132,0.936701
0.999991,-0.00426703
0.364578,0.931173
0.806495,0.59124
-0.679724,-0.733468
0.531937,0.846784
0.126103,-0.992017
5.77092e-05,-1
-0.427772,-0.903887
0.347854,0.937549
-0.337302,-0.941396
-0.334097,0.942539
0.965675,0.259755
-0.995828,-0.0912486
0.986846,-0.161661
0.991158,0.132687
0.303795,0.952737
0.750823,0.660504
-0.278464,0.960447
0.745168,-0.666876
-0.952124,-0.305713
0.396887,0.917867
0.615548,-0.7881
0.606112,-0.795379
-0.617201,-0.786805
-0.992689,0.120697
0.942092,-0.335353
-0.202168,-0.979351
-0.587306,0.809365
0.554302,-0.832315
0.100822,-0.994905
-0.904811,0.425814
0.0226617,-0.999743
-0.167881,-0.985807
-0.960342,0.278823
-0.677933,0.735123
0.996152,-0.0876477
0.619645,0.784882
0.102424,-0.994741
0.0247332,0.999694
-0.503706,0.863875
-0.601588,0.798806
0.607646,-0.794208
-0.0447595,0.998998
0.945148,-0.326641
0.580085,-0.814556
0.425869,-0.904785
-0.860267,-0.509844
0.81104,-0.58499
-0.828734,-0.559643
0.844612,-0.535379
0.493771,-0.869592
0.914997,-0.403462
-0.368036,-0.929812
0.10904,0.994037
-0.986407,0.164318
0.622335,0.782751
-0.637646,-0.77033
-0.54386,0.839176
0.875841,-0.482599
-0.147039,0.989131
-0.701592,0.712579
-0.898273,0.439438
-0.925311,-0.379209
0.720374,0.693585
-0.834434,-0.551109
0.873744,0.486386
0.287155,0.957884
0.0833669,0.996519
-0.998955,-0.0457083
-0.562362,-0.826891
-0.788748,-0.614716
0.953957,0.299943
0.644366,0.764717
-0.876218,-0.481915
-0.424549,-0.905405
-0.37891,-0.925433
0.773491,-0.633807
0.960443,-0.278477
0.641659,0.76699
-0.173931,-0.984758
0.659074,-0.752078
0.744039,0.668136
-0.999925,0.0122412
-0.723109,0.690734
-0.0843399,-0.996437
-0.96079,-0.277278
-0.478426,-0.878128
0.974097,0.226129
0.9156,0.40209
-0.960069,-0.279763
-0.453049,-0.891486
0.984362,0.17616
0.99987,-0.0161177
-0.996667,0.0815773
-0.701674,-0.712499
-0.425205,-0.905097
-0.471573,-0.881827
-0.963356,0.268226
-0.974827,0.222963
-0.894289,-0.447489
0.495701,-0.868493
-0.8455,0.533975
-0.999255,0.0386036
0.91562,0.402044
-0.678323,0.734764
-0.889683,0.456578
0.30517,0.952298
0.852355,-0.522963
-0.57505,-0.818118
-0.808972,-0.587846
-0.328254,0.944589
-0.959129,0.282969
-0.80704,-0.590497
-0.372229,0.928141
-0.75073,-0.660609
-0.534733,0.845021
-0.891664,-0.452698
-0.931966,0.362544
0.835145,0.55003
-0.757534,-0.652796
0.766377,0.642391
0.773318,0.634019
0.0600382,0.998196
-0.13171,-0.991288
0.301533,0.953456
-0.714636,-0.699497
0.839725,-0.543012
0.907147,0.420813
-0.383173,-0.923677
-0.968928,0.247342
-0.454019,0.890992
-0.208944,-0.977928
0.891556,0.45291
-0.699036,-0.715086
0.257589,0.966255
0.243188,0.969979
0.473307,-0.880898
-0.994757,-0.102268
-0.582884,0.812555
-0.998719,0.0506069
0.536788,0.843717
0.939994,-0.341192
-0.887333,-0.46113
0.889846,0.456262
-0.999229,-0.0392728
0.224561,-0.97446
0.961027,0.276454
0.326625,-0.945154
-0.696992,0.717079
0.357023,0.934096
0.991093,-0.133171
-0.501385,-0.865224
-0.994633,0.103469
0.614221,-0.789134
0.768895,0.639375
-0.276587,0.960989
0.86225,0.506483
0.954253,0.299
0.798242,0.602337
-0.925425,0.378932
-0.511531,0.859265
0.422627,-0.906304
0.295822,-0.955243
0.397388,-0.917651
-0.49809,-0.867126
-0.578561,-0.815639
0.646763,0.762691
0.48094,0.876754
-0.703252,-0.710941
-0.274895,-0.961474
-0.631473,0.775397
0.943979,-0.330006
0.914662,0.404218
0.932136,-0.362107
0.616778,-0.787137
0.167447,0.985881
0.438877,0.898547
-0.355043,0.93485
0.475906,0.879496
-0.71252,-0.701652
-0.937067,-0.349151
-0.587828,0.808986
-0.999541,0.0302873
-0.293714,0.955893
-0.796513,-0.604621
0.994812,0.101733
-0.54261,0.839985
0.0259733,-0.999663
-0.676817,-0.736152
-0.999977,0.0068377
-0.642383,-0.766384
0.837683,0.546156
0.874846,0.484402
-0.14216,-0.989844
-0.734712,-0.67838
0.537552,-0.843231
-0.522647,0.852549
-0.897397,0.441225
0.577374,0.81648
-0.95064,0.310295
-0.65069,0.759344
-0.765477,0.643463
-0.130438,0.991456
0.206638,-0.978418
-0.858202,-0.513312
-0.971912,0.235345
-0.316845,0.948477
-0.643843,0.765157
-0.746117,-0.665815
-0.464127,0.885769
-0.27927,0.960213
0.998198,0.0600105
-0.0542052,0.99853
0.109463,-0.993991
-0.382361,-0.924013
-0.455421,0.890276
0.623493,0.781829
0.777585,-0.628778
0.948178,-0.317739
0.257112,0.966382
0.269535,0.962991
0.475974,-0.87946
-0.922994,0.384815
-0.951783,-0.306771
-0.0965106,0.995332
0.977126,0.212659
-0.445212,0.895425
-0.234348,-0.972153
0.970907,0.239455
0.824541,0.565802
0.569753,0.821816
0.158224,0.987403
0.951137,-0.308771
0.335877,-0.941906
-0.202949,0.979189
-0.81218,-0.583407
-0.323475,0.946237
0.581056,0.813864
-0.938049,0.346502
-0.972959,0.23098
-0.0990462,-0.995083
-0.21765,-0.976027
-0.999607,0.0280207
0.274543,-0.961575
-0.0908997,-0.99586
-0.693319,-0.720631
-0.999302,0.0373543
-0.489255,-0.872141
-0.798969,-0.601373
-0.935023,-0.354587
0.730865,0.682522
-0.899157,0.437627
0.667203,-0.744876
0.850239,-0.526397
-0.522789,0.852462
-0.952745,0.30377
0.548264,0.836306
-0.622809,-0.782374
0.547075,-0.837084
0.0159345,0.999873
-0.680443,0.732801
-0.917363,0.398052
-0.163932,0.986472
-0.853934,-0.520382
-0.708139,0.706073
0.559192,-0.829038
-0.873186,0.487386
-0.563541,-0.826088
0.991209,0.132303
-0.920874,0.389861
0.844131,-0.536136
-0.666671,0.745352
-0.224876,-0.974387
-0.741916,0.670493
-0.242996,0.970027
-0.908415,-0.41807
0.0700591,-0.997543
0.710745,0.70345
0.627674,0.778476
0.946123,-0.323808
0.0300958,-0.999547
0.175056,-0.984559
-0.993911,0.11019
-0.645028,-0.764159
0.984806,0.17366
-0.395233,-0.918581
-0.342506,0.939516
0.996412,-0.0846377
0.150134,-0.988666
-0.53764,0.843174
-0.118326,-0.992975
0.00238295,0.999997
0.503834,-0.8638
-0.40779,0.913076
0.983775,-0.179404
-0.542889,0.839804
0.832312,-0.554308
-0.369485,0.929237
-0.993021,-0.117933
0.953322,0.301954
0.49681,0.867859
0.0088435,0.999961
-0.957698,-0.287776
0.831547,-0.555454
-0.0904464,0.995901
-0.338963,-0.9408
-0.672225,0.740347
-0.979995,-0.199021
-0.817336,-0.576161
0.739174,-0.673514
-0.959944,-0.280193
-0.381157,-0.92451
-0.997039,0.0768933
-0.997771,0.0667251
0.736255,0.676705
-0.0211647,-0.999776
0.0694479,-0.997586
-0.830873,0.556462
0.808744,-0.58816
-0.974455,0.224582
0.946791,-0.321848
-0.1107,0.993854
0.309362,0.950944
0.821401,-0.570352
-0.772362,0.635183
0.640503,-0.767956
-0.0240997,0.99971
-0.396023,-0.918241
-0.281336,0.959609
0.693389,-0.720563
-0.99998,-0.0063005
0.908027,0.418911
0.19765,0.980273
0.878429,0.477872
0.471016,0.882125
-0.501583,-0.86511
-0.854814,-0.518935
-0.131019,-0.99138
-0.95054,-0.310602
-0.514506,-0.857487
-0.684309,0.729192
-0.921259,-0.38895
0.232057,0.972702
0.507249,0.861799
-0.00503775,-0.999987
0.989811,-0.14239
0.362641,-0.931929
1187.69,-0.421409
0.800925,-0.598765
-0.408841,-0.912605
0.879967,-0.475036
0.284691,0.958619
-0.49331,0.869853
0.0250999,0.999685
0.989833,-0.142238
-0.192717,0.981254
-0.344299,-0.93886
-0.35919,-0.933264
0.60921,-0.793009
-0.969504,0.245077
0.345002,-0.938602
0.875175,0.483806
-0.42449,-0.905433
0.899736,0.436435
0.945596,-0.325344
-0.760135,0.649766
-0.608943,-0.793214
0.751851,0.659333
0.895973,0.444109
-0.296029,0.955179
-0.778584,-0.62754
0.528269,0.849077
0.992951,-0.118523
0.192341,-0.981328
